Year,Month,Anomaly,Unc,Anomaly1,Unc1,Anomaly2,Unc2,Anomaly3,Unc3,Anomaly4,Unc4
  1767,     4 ,   -1.780 , 4.462,    -0.330 , 1.388,    -0.417 , 1.121,    -0.455 , 0.417 ,   -0.324 , 0.371
  1767,     5 ,   -0.885 , 2.285,    -0.354 , 1.661,    -0.444 , 1.113,    -0.462 , 0.419 ,   -0.332 , 0.371
  1767,     6 ,    0.493 , 2.535,    -0.463 , 1.719,    -0.527 , 1.107,    -0.467 , 0.414 ,   -0.353 , 0.367
  1767,     7 ,    0.163 , 2.958,    -0.472 , 1.258,    -0.584 , 1.096,    -0.469 , 0.412 ,   -0.376 , 0.361
  1767,     8 ,    0.389 , 1.929,    -0.749 , 1.213,    -0.574 , 1.110,    -0.458 , 0.416 ,   -0.383 , 0.358
  1767,     9 ,   -0.290 , 3.014,    -1.055 , 1.441,    -0.644 , 1.125,    -0.452 , 0.413 ,   -0.390 , 0.356
  1767,    10 ,    0.422 , 2.527,    -0.959 , 1.367,    -0.637 , 1.151,    -0.431 , 0.409 ,   -0.386 , 0.353
  1767,    11 ,    1.573 , 5.814,    -1.021 , 1.431,    -0.641 , 1.146,    -0.409 , 0.411 ,   -0.377 , 0.354
  1767,    12 ,   -2.162 , 4.000,    -1.164 , 1.308,    -0.627 , 1.154,    -0.368 , 1.056 ,   -0.366 , 0.352
  1768,     1 ,   -4.575 , 8.395,    -1.176 , 1.162,    -0.639 , 1.065,    -0.367 , 1.112 ,   -0.339 , 0.349
  1768,     2 ,   -3.553 , 5.997,    -1.272 , 1.099,    -0.658 , 1.029,    -0.378 , 1.115 ,   -0.327 , 0.344
  1768,     3 ,   -2.451 , 4.414,    -1.301 , 1.047,    -0.656 , 1.022,    -0.367 , 1.078 ,   -0.327 , 0.343
  1768,     4 ,   -0.627 , 3.098,    -1.424 , 1.111,    -0.647 , 1.017,    -0.356 , 1.085 ,   -0.312 , 0.345
  1768,     5 ,   -1.636 , 2.330,    -1.640 , 1.102,    -0.642 , 1.081,    -0.333 , 1.082 ,   -0.305 , 0.345
  1768,     6 ,   -1.226 , 3.513,    -1.570 , 1.016,    -0.609 , 1.044,    -0.332 , 1.042 ,   -0.313 , 0.343
  1768,     7 ,    0.021 , 3.424,    -1.149 , 1.475,    -0.499 , 1.042,    -0.352 , 1.032 ,   -0.308 , 0.340
  1768,     8 ,   -0.766 , 1.717,    -0.984 , 2.074,    -0.556 , 1.051,    -0.361 , 1.019 ,   -0.302 , 0.341
  1768,     9 ,   -0.636 , 3.549,    -0.842 , 2.562,    -0.596 , 1.056,    -0.342 , 1.008 ,   -0.290 , 0.338
  1768,    10 ,   -1.053 , 4.309,    -0.728 , 2.547,    -0.642 , 1.039,    -0.308 , 0.998 ,   -0.275 , 0.338
  1768,    11 ,   -1.014 , 4.022,    -0.493 , 3.043,    -0.657 , 1.018,    -0.307 , 0.983 ,   -0.281 , 0.335
  1768,    12 ,   -1.326 , 5.161,    -0.219 , 3.040,    -0.663 , 1.011,    -0.290 , 0.976 ,   -0.279 , 0.334
  1769,     1 ,    0.480 , 4.461,    -0.185 , 2.982,    -0.647 , 0.994,    -0.301 , 0.983 ,   -0.296 , 0.332
  1769,     2 ,   -1.569 , 3.154,    -0.115 , 3.264,    -0.634 , 1.000,    -0.317 , 0.984 ,   -0.292 , 0.332
  1769,     3 ,   -0.756 , 4.331,    -0.047 , 3.059,    -0.638 , 0.981,    -0.311 , 0.986 ,   -0.287 , 0.331
  1769,     4 ,    0.748 , 4.603,    -0.255 , 2.855,    -0.609 , 0.988,    -0.283 , 0.976 ,   -0.272 , 0.335
  1769,     5 ,    1.186 , 6.162,    -0.316 , 2.522,    -0.671 , 0.987,    -0.256 , 0.962 ,   -0.257 , 0.337
  1769,     6 ,    2.054 , 3.412,    -0.420 , 1.961,    -0.655 , 0.991,    -0.236 , 0.967 ,   -0.266 , 0.334
