Year,Month,Anomaly,Unc,Anomaly1,Unc1,Anomaly2,Unc2,Anomaly3,Unc3,Anomaly4,Unc 4
  1925,     9 ,   -1.844 , 0.901,    -0.061 , 0.414,    -0.183 , 0.152,    -0.224 , 0.145,    -0.244 , 0.108
  1925,    10 ,   -0.934 , 0.496,     0.021 , 0.314,    -0.168 , 0.146,    -0.219 , 0.145,    -0.234 , 0.109
  1925,    11 ,    0.103 , 1.031,     0.148 , 0.279,    -0.168 , 0.138,    -0.219 , 0.138,    -0.234 , 0.110
  1925,    12 ,    1.373 , 0.437,     0.219 , 0.215,    -0.156 , 0.135,    -0.210 , 0.137,    -0.233 , 0.111
  1926,     1 ,    1.389 , 0.419,     0.112 , 0.211,    -0.154 , 0.124,    -0.212 , 0.139,    -0.231 , 0.113
  1926,     2 ,    1.682 , 0.378,     0.053 , 0.208,    -0.185 , 0.123,    -0.204 , 0.136,    -0.235 , 0.113
  1926,     3 ,   -0.207 , 0.350,     0.126 , 0.165,    -0.212 , 0.126,    -0.200 , 0.132,    -0.235 , 0.112
  1926,     4 ,    0.517 , 0.654,     0.217 , 0.167,    -0.242 , 0.127,    -0.201 , 0.130,    -0.235 , 0.113
  1926,     5 ,   -0.002 , 0.354,     0.146 , 0.171,    -0.260 , 0.132,    -0.177 , 0.129,    -0.233 , 0.112
  1926,     6 ,    0.329 , 0.787,     0.060 , 0.169,    -0.242 , 0.143,    -0.183 , 0.125,    -0.234 , 0.111
  1926,     7 ,   -1.931 , 0.398,     0.021 , 0.165,    -0.257 , 0.149,    -0.178 , 0.122,    -0.236 , 0.110
  1926,     8 ,    0.165 , 0.462,    -0.124 , 0.156,    -0.227 , 0.142,    -0.165 , 0.123,    -0.230 , 0.110
  1926,     9 ,   -0.970 , 0.484,    -0.158 , 0.133,    -0.240 , 0.143,    -0.161 , 0.123,    -0.237 , 0.108
  1926,    10 ,    0.154 , 0.407,    -0.210 , 0.140,    -0.232 , 0.143,    -0.162 , 0.124,    -0.245 , 0.108
  1926,    11 ,   -0.740 , 0.637,    -0.246 , 0.133,    -0.207 , 0.146,    -0.154 , 0.125,    -0.247 , 0.108
  1926,    12 ,    0.331 , 0.384,    -0.300 , 0.137,    -0.184 , 0.151,    -0.142 , 0.124,    -0.247 , 0.107
  1927,     1 ,    0.923 , 0.201,    -0.139 , 0.114,    -0.170 , 0.157,    -0.150 , 0.126,    -0.248 , 0.105
  1927,     2 ,   -0.051 , 0.452,    -0.229 , 0.129,    -0.170 , 0.154,    -0.146 , 0.126,    -0.246 , 0.104
  1927,     3 ,   -0.625 , 0.746,    -0.064 , 0.162,    -0.145 , 0.160,    -0.149 , 0.129,    -0.245 , 0.105
  1927,     4 ,   -0.103 , 0.348,    -0.102 , 0.127,    -0.121 , 0.155,    -0.147 , 0.131,    -0.243 , 0.106
  1927,     5 ,   -0.433 , 0.428,    -0.001 , 0.146,    -0.099 , 0.153,    -0.139 , 0.133,    -0.237 , 0.106
  1927,     6 ,   -0.324 , 0.556,    -0.018 , 0.136,    -0.088 , 0.151,    -0.141 , 0.132,    -0.234 , 0.106
  1927,     7 ,    0.002 , 0.454,    -0.091 , 0.170,    -0.088 , 0.148,    -0.153 , 0.131,    -0.233 , 0.105
  1927,     8 ,   -0.914 , 0.625,    -0.117 , 0.161,    -0.098 , 0.140,    -0.154 , 0.134,    -0.222 , 0.106
  1927,     9 ,    1.015 , 0.538,    -0.066 , 0.205,    -0.100 , 0.141,    -0.146 , 0.139,    -0.220 , 0.106
  1927,    10 ,   -0.307 , 0.234,    -0.032 , 0.250,    -0.099 , 0.143,    -0.137 , 0.142,    -0.218 , 0.106
  1927,    11 ,    0.480 , 1.021,    -0.031 , 0.264,    -0.088 , 0.152,    -0.128 , 0.143,    -0.205 , 0.109
  1927,    12 ,    0.122 , 0.300,     0.036 , 0.244,    -0.094 , 0.156,    -0.129 , 0.145,    -0.204 , 0.111
  1928,     1 ,    0.047 , 0.502,     0.028 , 0.325,    -0.083 , 0.164,    -0.123 , 0.149,    -0.194 , 0.113
  1928,     2 ,   -0.359 , 0.459,     0.021 , 0.367,    -0.118 , 0.158,    -0.113 , 0.153,    -0.194 , 0.113
  1928,     3 ,   -0.017 , 0.349,    -0.143 , 0.282,    -0.108 , 0.167,    -0.106 , 0.156,    -0.186 , 0.114
  1928,     4 ,    0.305 , 0.465,    -0.093 , 0.287,    -0.096 , 0.170,    -0.102 , 0.153,    -0.179 , 0.114
  1928,     5 ,   -0.424 , 0.623,    -0.093 , 0.237,    -0.087 , 0.188,    -0.093 , 0.154,    -0.170 , 0.114
  1928,     6 ,    0.478 , 0.248,    -0.036 , 0.258,    -0.093 , 0.193,    -0.096 , 0.155,    -0.168 , 0.114
  1928,     7 ,   -0.088 , 0.921,    -0.056 , 0.238,    -0.129 , 0.193,    -0.093 , 0.158,    -0.167 , 0.113
  1928,     8 ,   -0.997 , 0.214,    -0.015 , 0.272,    -0.144 , 0.195,    -0.102 , 0.151,    -0.161 , 0.113
  1928,     9 ,   -0.954 , 0.884,    -0.148 , 0.268,    -0.141 , 0.204,    -0.110 , 0.151,    -0.165 , 0.112
